passage,label
in about half of 1026 nigerians infected with loa loa the microfilaria levels were low less than 8 had more than 1000 microfilariae in 50 cumm blood,1
ability of fabfragments of normal rabbit and human gamma globulins to suppress human lymphocyte blast transformation induced by phytomitogens,1
the most frequent were the coquillettidia and mansonia genera nearly 55 of the specimens caught,0
there have been no recurrences in the bacillus calmetteguerin group while 9 patients 40 per cent in the thiotepa group suffered recurrences,0
studies of the influence of genotypic alterations on the murine virulence of aspergillus nidulans eidam are reviewed to emphasize the potential of this fungus for genetic studies of virulence,1
"we investigated if the chronic zinc biotic ligand model (blm) developed earlier for the arthropod daphnia magna could be extrapolated to predict chronic ecotoxicity of zinc as a function of water chemistry to two species from other phyla, i.e. the mollusc lymnaea stagnalis and the rotifer brachionus calyciflorus.",0
the 22 kd gene restriction fragment length polymorphisms rflp observed in pcr amplicands from five rickettsial isolates obtained from the infected chigger colony over a 26yr period were identical to those of pcr amplicands derived directly from infected chiggers taken from the same colony,0
peripheral corneal ulcers with herpes zoster ophthalmicus,1
"orostachys and appendiculatae were clustered with hylotelephium and meterostachys, respectively, supporting the conclusion that each subsection should be considered as an independent genus.",0
a high sensitivity of guinea pigs to the excess of thyroid hormone in comparison with such in dogs was shown,1
emergence of resistance to cephalothin and gentamicin during combination therapy for methicillinresistant staphylococcus aureus endocarditis in rabbits,0
the rete ovarii and follicle formation in marmosets callithrix jacchus and callithrix penicillata,1
recent trends in salmonella and shigella in new york city and at kings county hospital,1
the methodology and results of epidemiological studies of the effects of preconception diagnostic xrays of the abdomen on chromosome segregation in humans are described,1
immunochemical crossreactions between type iii group b streptococcus and type 14 streptococcus pneumoniae,1
of 11 strains 10 avian and one human origin ito strain 9 showed maximal inclusion formation when host cells were treated with a combination of dextran and cycloheximide,0
the genomic organization of rabbit elam1 parallels that found for the human elam1 gene and is similar to the pattern observed for other selectin family members gmp140 lam1 consistent with the hypothesis that the selectins evolved by duplication and rearrangement of individual exons,0
2 although the tentacles of the polyp and the rhopalia of the medusa are probably homologous the development of pacemaker activity during strobilation is not a smooth transition from tentacle contraction potentials tcps to marginal ganglion potentials mgps,0
secretory endfeetaxon terminals of unusual cytological character and probable neuroglandular significance in nereis polychaeta annelida,1
"firmicutes was the most abundant bacterial phylum, followed by bacteroidetes and verrucomicrobia.",0
xray microanalysis of michaelisgutmann bodies in human malakoplakia kidney and testes and in that of rats induced experimentally by administration of endotoxin of escherichia coli was carried out,1
cilia with defective radial spokes a cause of human respiratory disease,1
"the aim was to compare the intercropping of sweet pepper with basil, onion, lettuce, parsley or french bean to a sole crop of sweet pepper used as a control.",0
"edge computing devices were developed to automatically detect and recognize major greenhouse insect pests such as thrips (frankliniella intonsa, thrips hawaiiensis, and thrips tabaci), and whiteflies (bemisia argentifolii and trialeurodes vaporariorum), to name a few, and measure environmental conditions including temperature, humidity, and light intensity, and send data to a remote server.",0
the dominant nitrogenfixing microorganisms as in other arctic areas were bluegreen bacteria especially those epiphytic on arctic mosses,1
cava caudalis in dogs and observed clinically over a period of more than 500 days,1
results of this analysis suggest that developmental changes in latency of responses arising within the auditory periphery are similar between humans and cats when appropriately normalized and that more central changes show less correspondence,0
in this study the technique for analysis of human sperm chromosomes after penetration of hamster eggs was employed to determine whether there is an association between the frequency of chromosomally and morphologically abnormal sperm,0
one mutation causes an aspartic acid to glycine substitution at amino acid 128 d128g in the highly conserved extracellular region of this adhesion glycoprotein a region where several mutations have been found to cause human lad,0
"isolates from human brucellosis were subjected to hrm analysis using 4 sets of primers, which identified 40 isolates as brucella melitensis and 1 as brucella canis.",0
"the glycopeptides, which comprise 17.2% of the total plasma membrane hexose, have an average molecular weight of 7500 and are precipitated by griffonia simplicifolia b4 isolectin, wheat germ agglutinin, and ricinus communis lectin.",0
füleborns method was employed with a total of 24909 coprosamples taken from the animals as follows sheep12690 weaned lambs7370 lambs3355 kids782 and goats712,1
motion detection by interneurons of optic lobes and brain of the flies calliphora phaenicia and musca domestica,0
"we also discussed the stress-specific expression of those 14-3-3and aha genes in a eudicotyledon (arabidopsis thaliana), a monocotyledon (hordeum vulgare), and a moss (physcomitrium patens) under abiotic stresses.",0
differential diagnosis between mycobacterium diernhoferi bönicke and juhasz and mycobacterium parafortuitum tsukamura toyama and mizuno,1
the infections were due to staphylococcus aureus streptococcus pyogenes streptococcus pneumoniae and haemophilus influenzae,1
an attempt to transmit anaplasma marginale by buffalo flies haematobia irritans exigua,0
the human diploid fibroblast culture wi38 was analyzed for chromosomal damage after 24 h exposures to benzoapyrene bp 3methylcholanthrene mca nmethylnnitrosoguanidine mnng 4nitroquinoline1oxide 4nqo pyrene and caffeine,1
"the head model consists of the scalp, skull, and a detailed description of the brain including the cerebrum, cerebellum, brainstem with distinct white and gray matter, cerebral spinal fluid (csf), sagittal sinus, dura, pia, arachnoid, meninx, falx cerebri, and tentorium.",0
infection with mycobacterium kansasli and cryptococcus neoformans,1
the second illustrative case is the prospect of designing anticholera drugs based on detailed analysis of the structure of cholera toxin and the closely related escherichia coli heatlabile enterotoxin,0
neurotoxins from three species of california goby clevelandia ios acanthogobius flavimanus and gillichthys mirabilis,1
"there is ample documentation of a role for hemophilus influenza, streptococcus pneumonia, mycoplasma pneumoniae, influenza a and b viruses, and several other respiratory viruses in causing these exacerbations.",0
the rhodospirillum species showed marked activities with both aps and paps while the rhodopseudomonas species seem to prefer paps,1
induction of serum haemophilus influenzae type b capsular antibodies in adult volunteers fed crossreacting escherichia coli 075k100h5,1
"in this study, an efficient transgenic production method for agrobacterium-mediated transformation using cotyledon explants of oriental melon was developed.",0
betaemitting 166ho t12  2678 hours ebetamax  18 mev complexed with the phosphonic acid chelator 14710 tetraazacyclododecane14710tetramethylene phosphonic acid dotmp at a ligandtometal ratio of 151 binds to bone,0
the eggreleasing mechanism and transmission ecology of capillaria hepatica among norway rat populations of the baltimore zoo were studied from 1972 to 1974,1
temperaturedependency of the functional activities of dog cardiac sarcoplasmic reticulum a comparison with sarcoplasmic reticulum from rabbit and lobster muscle,1
effect of oral inoculation of escherichia coli on colostral antibody production in cattle,1
arbovirus isolation attempts from 394 mosquito pools failed; only mengo virus was isolated from four pools of eretmapodites quinquevittatus and one pool of aedes (skusea) sp.,0
relation between the composition and the acidsensitivity of some cytochemical reactions of chloragosomes in the earthworm lumbricus terrestris l,1
at 3 hr after the start of bcao the lcbf in the buflomedil group was higher by 71128 in the cerebral cortex 61150 in the amygdala caudateputamen nucleous accumbens and globus pallidus and 82 in the internal capsule,0
3 the inconsistency with regard to the capacity of come of the neoplastic cell lines to grow in nude mice or in agarose seems to underline that neither of the two tests is a reliable criterion for malignancy of human lymphoma leukemia and myeloma cell lines,1
"the potential of mycelium and culture broth of lignosus rhinocerotis as substitutes for the naturally occurring sclerotium with regard to antioxidant capacity, cytotoxic effect, and low-molecular-weight chemical constituents.",0
odemethylation of pnitroanisole by mixed function oxidase system of the rainbow trout salmo gairdneri liver,1
the spores of cladosporium penicillium aspergillus botrytis thysanophora and epicoccum are twice as densely represented 24 km west of the center of the city than in the center,1
itis probable that rs virus is an important etiological agent in the bovine respiratory disease syndrome,1
baseline conditions are described and control values for plasma mhpg of human volunteers rhesus monkeys and rats are presented,1
we conclude that in comparison to the common 0 group strains of escherichia coli vaginal fluid is more bactericidal to proteus mirabilis and pseudomonas aeruginosa and that these observations may help explain the relative infrequency of bacteriuria owing to the organisms,1
a micro solid phase radioimmunometric assay has been developed which measures typespecific antibody in human sera to herpes simplex virus type 1 hsv1 and type 2 hsv2,1
gradual increase in volumes was observed in the corpora cardiaca corpora allata and ventral head glands ecdysial glands,0
candida and trichomonas infections,1
"terra populus, or terrapop, is a cyberinfrastructure project that integrates, preserves, and disseminates massive data collections describing characteristics of the human population and environment over the last six decades.",0
secondary lesions in rabbits experimentally infected with treponema pallidum,0
bovine babesiosis on nevisimplications for tick control,0
restriction fragment length polymorphism rflp analysis of both genomic and kinetoplast dna from representative stocks from 3 trypanosoma congolense subgroups savannah forest and kilifi t simiae and t godfreyi was used to investigate the relatedness of the different groups within subgenus nannomonas,0
"characterization and assessment of 2, 4-diacetylphloroglucinol (dapg)-producing pseudomonas fluorescens vsmku3054 for the management of tomato bacterial wilt caused by ralstonia solanacearum.",0
the ca2activated polyphosphoinositide phosphodiesterase of human and rabbit neutrophil membranes,0
"the crosslinked gs-dex-ae/pegda hydorgels exhibited stronger antimicrobial activities against escherichia coli, staphylococcus aureus, and pseudomonas aeruginosa.",0
sensorineural hearing loss occurs in only about 65 percent of patients with herpes zoster facial paralysis and no confirmed case of such loss in idiopathic facial paralysis has been reported,1
omegaagai a presynaptic calcium channel antagonist from venom of the funnel web spider agelenopsis aperta,0
"functional diversity of ybbn/cnox proteins: insights from a comparative analysis of three thioredoxin-like oxidoreductases from pseudomonas aeruginosa, xylella fastidiosa and escherichia coli.",0
the influence of selected meteorological variables on hostseeking activity of parous and nulliparous female simulium luggeri at cattle bait was studied in central saskatchewan,0
"contribution to the aphid fauna (homoptera, aphidinea) of the taymyrsky dolgano-nenetsky district and the krai city of norilsk, with descriptions of two new species of the genus metopolophium.",0
the migration distance of this new band matched the third band of the hybrids carp x goldfish,1
the authentic bayregion diolepoxide diastereomers of dibenzoahpyrene and dibenzoaipyrene in which the benzylic hydroxyl group and the epoxide oxygen are trans diolepoxide 2 series were highly mutagenic in strains ta98 and ta100 of s typhimurium and in cultured chinese hamster v79 cells,0
norwegian scabies due to sarcoptes scabiei var canis,1
the distance between perfusion and anoxia was measured on the border of an experimental ischemic area in the rabbit heart,1
"the effect with pge (5, 4, 2, 1, 0%) as ai (%) and radial growth rate reduction (kr %) were determined in vitro in colletotrichum gloeosporoides, fusarium oxysporum, rhizopus oryzae and r. stolonifer (1 × 105 spores/ml).",0
the organization of entopeduncular nucleus epn projections was studied in cats using autoradiographic and horseradish peroxidase hrp techniques,1
"the proportions of bacillus, acinetobacter, brevundimonas and pseudomonas, the potential phbv-producers in the residual sludge, were all obviously increased.",0
"results
streptococcus salivarius, streptococcus mitis, and streptococcus parasanguinis were the streptococcal dominant species in the human milk microbiota.",0
it must be stressed that only human strains of serotypes 03 and 09 of yersinia enterocolitica were studied,1
previous studies have reported increased polymerase ilike activity of pola mutants of salmonella typhimurium and pseudomonas aeruginosa upon introduction of mutagenesis and repairenhancing plasmids,1
in order to test the hypothesis that overproduction of cerebrospinal fluid can cause the hydrocephalus seen in choroid plexus papillomas adult mongrel dogs with and without hydrocephalus were subjected to high pressure intraventricular infusions of artificial cerebrospinal fluid csf,0
as far as banked dog blood develops less microaggregates during storage than human blood the sem pictures reported are a plea for banked blood microfiltration in any transfusion to human beings,0
clostridium perfringens strains cultured in broilers with necrotising enteritis were characterised by regular toxin production in the context of alpha theta delta as well as nonalphadeltatheta,1
"acute retinal necrosis has been demonstrated to be caused by varicella-zoster virus and herpes simplex virus type 1. we treated three patients with acute retinal necrosis apparently caused by recrudescence of latent herpes simplex virus type 2. primary viral infection was probably congenital, with documented perinatal herpes simplex virus type 2 infection in two patients.",0
mating pheromones of saccharomyces kluyveri pheromone interactions between saccharomyces kluyveri and saccharomyces cerevisiae,1
a novel retrotransposon aurora containing 324 bp long terminal repeats ltrs was detected in drosophila melanogaster as a 5 kb insertion in the heterochromatic stellate gene,0
the four species included fifteen strains of arthroderma tuberculatum and two strains each of a benhamiae nannizzia gypsea and n incurvata,1
two uvsensitive mutants of saccharomyces cerevisiae rad 3 and rad 6 were tested for sensitivity to xrays mms ems hno2 and deb,1
the influence of non-target freshwater snails (melanoides tuberculata and planorbis planorbis) on the capacity of fasciola egg production f. gigantica miracidia to infect lymnaea natalensis and their effect on mortality and growth rates showed that the snails exhibited a competitive ability against l. natalensis.,0
the corresponding amino acid sequence showed an overall identity of 88 with the human gpxp 885 with the rat gpxp and 464 with the cellular bovine glutathione peroxidase gpx1,0
the indicator cells were guinea pig peritoneal macrophages and human peripheral blood leucoytes,1
"the new species is distinguished from the type species paraliga oophorae (belopolskaya, 1971) belopolskaya and kulachkova, 1973, by having 2 identical rows of rostellar hooks and fewer testes and from the more similar paraliga celermaturus (deblock and rosé, 1962) bona, 1994, by its shorter and less robust rostellar hooks (18-19 microm vs.",0
the clinical relevance of these findings is as yet obscure and one should be careful in comparing these results of the rodent model with the human situation,1
"sweden, elaphomyces borealis on soil under pinus sylvestris and betula pubescens.",0
the human papillomavirus (hpv) oncogenes e6 and e7 play an essential role in the in vitro transformation of primary human keratinocytes and rodent cells.,0
pneumocystis carinii has been successfully cultured with wi38 human embryonic lung fibroblasts,1
effects of the third aqueous extract of ginseng on the cardiovascular dynamics of dogs during halothane anesthesia,1
congenital porphyria was diagnosed in 4 crossbred cattle,1
"in this family stand out proteins extracted from species belonging to diocleinae subtribe, which includes, for example, the seed lectin from dioclea violacea (dvl) and the jack bean lectin concanavalin a (cona).",0
enterococci serratia spp and acinetobacter spp,1
isoforms of serratia marcescens nuclease found in the natural nuclease produced by s marcescens and in recombinant nuclease produced by escherichia coli were structurally characterized by peptide mapping using plasma desorption mass spectrometry,0
"results: cons were identified in 14.5% (22/152) of the examined animals, whereas the prevalence rates among different animals were 27.8%, 3.2%, 8.3%, 10.3%, and 18.8% for cats, dogs, cattle, sheep, and goats, respectively.",0
the anatomical relationship between hypophysis and encephalon of the bagre fish rhamdia hilarii val was studied,1
prevention and control of the larva of pieris rapae on isatis indigotica with decis,0
e coli were also predominant in urine but followed by enterococci proteus and pseudomonas,1
on the third day escherichia coli staphylococcus epidermidis streptococcus faecalis bacillus subtilis enterococcus and bacteroides sp were given with milk diet and the infant rabbits were reared until 10 to 12 weeks of age,1
evaluation of the effect of calendula officinalis and echinacea angustifolia extracts of trichomonas vaginalis in vitro,1
liberation of protoplasts from mycelium of neurospora crassa by means of enzymes obtained from autolyzed cultures of this fungus,1
"tweetable abstract
review findings show endometriosis associated with increased proteobacteria, enterobacteriaceae, streptococcus and escherichia coli across various microbiome sites.",0
synthesis of moraprenylpyrophosphate derivatives of 3oalphalrhamnopyranosyl4oalphadglucopyranosylalphad galactopyranose and 3oalphalrhamnopyranosyl4obetad glucopyranosylalphadgalactopyranose and study of their substrate properties in reactions of the biosynthesis of oantigenic polysaccharides of salmonella typhimurium and salmonella anatum,0
entamoeba histolytica was found in 6 per cent of cases of diarrhea but not salmonella shigella or penetrating esch,1
the structural characteristics are used to assess the affinities of actinophrys with other actinophryids heliozoons actinopods and sarcodina,1
lipids were extracted from the kidney of house musk shrew suncus murinus which belongs to the order insectivora,0
the oral toxicity of tifemoxone phenoxymethyl6 tetrahydroxazine1 3 thione2 a new potential antidepressant was studied during 6 months in rats at 30 85 and 230 mgkgd and in beagle dogs at 10 55 and 300 mgkgd,1
"the dominant land uses in the region including natural forest, degraded forest, rubber (hevea brasiliensis) plantations, areca catechu plantations, areca agroforestry and piper agroforestry were considered for the study.",0
action of insect development inhibitors on aedes aegypti l mosquitoes and on rhodnius prolixus stal,1
vocalizations of african weasels poecilogale albinucha and polecats ictonyx striatus were tape recorded and analysed sonagraphically,0
the feulgenpositive granules were seen ultrastructurally in macrophages of nine of 15 clinically normal macaques and baboons,0
"outbreak of skin nodules associated with riouxgolvania beveridgei (nematoda: muspiceida) in the southern bentwing bat (miniopterus schreibersii bassanii), south australia.",0
"seedlings inoculated with frankia sp. and pinus contorta doug, ex loud seedlings connected by a common ectomycorrhizal mycelium.",0
a recombinant chimeric toxin in which the cell binding domain of pseudomonas exotoxin pe was replaced by murine interleukin 4 il4 was produced in escherichia coli,0
first report of oesophagostomum quadrispinulatum in california swine,1
morphologically aberrant colonies resulted from the infection of acholeplasma laidlawii with two of its three known viruses and from acholeplasma modicum cells naturally carrying virus,1
the peptide metcysilecyslysasnglylysproleuproglypheileglylysilecys arglysilecysmetmetglnglnthrhisnh2 has been named bumblebee mast cell degranulating mcd peptide due to its ability to degranulate rat peritoneal mast cells and its resemblance to the bee venom mcd peptide,0
"wild type listeria monocytogenes 39-2 was sensitive to five bacteriocins produced by 3 genera of lab: pediocin pa-1 and pediocin bac3 (pediococcus), lacticin fs97 and lacticin fs56 (lactococcus), and curvaticin fs47 (lactobacillus).",0
investigations on the thyroid gland of embryonic larval and adult ichthyophis glutinosus and ichthyophis kohtaoensis gymnophiona amphibia,0
the principal causative agents were staphylococcus aureus betahaemolytic streptococci streptococcus pneumoniae and klebsiella pneumoniae,1
cefuroxime inhibited betalactamaseproducing neisseria gonorrhoeae and haemophilus influenzae,1
"the chimpanzees washoe, moja, tatu, and dar were reared under human cross-fostering conditions that included the use of american sign language (asl) as the medium of two-way communication.",0
diagnostic antigens in bile and feces from fasciola hepatica infected cattle were detected and characterized by enzymelinked immunotransfer blot eitb techniques,0
the indirect rosetteforming cells in the blood of rabbits infected with trichinella spiralis,1
activation of the latent nuclear polyhedrosis virus in a natural population of hawthorn white aporia crataegi l caterpillar by treating apple leaves with double superphosphate,0
the method utilizes the capacity of a combination of bovine seminal vesicle microsomes bsvm and rabbit lung microsomes tblm to transform arachidonic acid into txb2 12hydroxyheptadecatrienoic acid hht 6ketopgf1 alpha 6kpgf1 alpha pgf2 alpha and pge2 in the ratio of 1080063013005 respectively,1
efficiency of transovarial transmission of rickettsia tsutsugamushi in leptotrombidium arenicola acari trombiculidae,1
"fallisi, t. ranarum, and t. rotatorium) from 3 anuran hosts (bufo americanus, rana clamitans, and rana catesbeiana) were compared using starch-gel electrophoresis.",0
thirty nine strains of salmonella belonging to 14 different serotypes were screened for the production of cytotonic and cytolytic factors by assayed chinese hamster ovary cho cells,0
"the occurrence of multidrug resistance phenotype was as follows: p. aeruginosa (30.3%), enterobacter spp (11.1%), escherichia coli (10.5%), citrobacter spp (2.1%), s. epidermidis (2.8%), s. aureus, and s. saprophyticus (0.7%).",0
coxiella burnetii is a bacterial pathogen capable of causing serious disease in humans and abortions in goats.,0
"thirty six different species of lactobacillus, enterococcus, streptococcus, weissella and pediococcus were identified.",0
lagenidium giganteum in culex tarsalis larvae production of infective propagules,0
these results confirm the finding of sensitization to lsp in chronic active hepatitis irrespective of hbsag status and show that rabbit lsp can be used as an alternative to the human antigen in the lymphocyte transformation test and is further evidence that this liver membrane lipoprotein has antigenic determinants which have speciescrossreactivity,1
6 the escherichia coli atpase inhibitor does not inhibit the mitochondrial or the chloroplast atpase,1
"the increase of c/n ratio input decreased the α-diversity of the intestinal microbiota and changed the microbial community structure through increasing the relative abundance of actinobacteria, rhodobacteraceae (mainly consist of roseobacter and paracoccus groups), alteromonadaceae, and inhibiting the growth of cyanobacteria, certain rhodobacteraceae, mycoplasmataceae and vibrio.",0
"with the exception of an acidic soil from which mostly amoa amplicons of the nitrosotalea cluster were retrieved, all soils were dominated by amoa amplicons from the nitrososphaera cluster (also called group i.1b), indicating that the previously reported aoa from the nitrosopumilus cluster (also called group i.1a) are absent or represent minor populations in soils.",0
the effect of radiocalcium ca45 on the thymus and spleen in indian desert gerbil meriones hurrianae jerdon,1
experimental infection of h asiaticum and o papillipes with coxiella burnetii and r d sibericus in different succession and individual study of these arthropods by means of the fluorescent antibodies method ordinary microscopy and titration on laboratory animals have revealed an ambiguous outcome of the development of combined rickettsial infection in these ticks,1
human hair follicle benzoapyrene and benzoapyrene 78diol metabolism effect of exposure to a coal tarcontaining shampoo,0
the mic50 of cefotaxime to bacteroides fragilis and b vulgatus was lowered from 6 and 4 mgl respectively to 2 and 1 mgl respectively when 4 mgl desacetylcefotaxime was added to the medium,0
3 the giant neurons of aplysia depilans can be compared to the homologous cells of aplysia californica,0
antibiotic susceptibilities of 22 strains of escherichia coli isolated from children from 0 to 3 years old at the university hospital of puebla were determined,0
"its karyotype does not differ from those of the other cheirogaleinae (microcebus, cheirogaleus, and mirza).",0
the duration of the luteal phase and the proestrus phase in three species of lemurs lemur macaco lemur catta and lemur variegatus was determined by serum progesterone measurement,1
in the gorilla only a single copy of the unoccupied target site is present which is identical to the terminal repeat flanking the human alu element,0
infective larvae of wuchereria bancrofti from laboratoryraised culex pipiens fatigans and aedes togoi mosquitoes fed on human volunteers in jakarta indonesia j strain and kinmen island china k strain were introduced into taiwan monkeys macaca cyclopis by subcutaneous inoculation by foot puncture or by permitting infected mosquitoes to feed weekly on the monkeys,1
acute otitis media was produced in 110 chinchillas by inoculation of type 23 streptococcus pneumoniae directly into the middle ear cavity by tympanotomy,1
1 single giant barnacle muscle fibres from megabalanus psittacus darwin were used to establish the possible role of extracellular ca2 in triggering the contraction,1
glycine dependence of staphylococcus aureus strains,1
cytotoxicity of the bacterium actinobacillus actinomycetemcomitans extracts in human gingival fibroblasts,0
phenotypic changes in the resistance of neisseria gonorrhoeae to killing by normal human serum,1
thus rhesus monkeys develop trichinosis which show similarities clinically pathologically and morphologically to human disease,1
gymnoascaceae and onygenaceae as contaminants of skin hair and nails,1
set of subprograms for digital computer modelling of the genesis of the human electroencephalogram eeg and inertialess estimation of the epicortical encephalocorticogram eecog using certain eeg values,1
most of the cloned penicillinase from alkalophilic bacillus sp strain 170 and alkaline phosphatase were released into the culture medium by escherichia coli strains bearing plasmid peap1 or peap2 t,0
a study of the metabolic fate of human chorionic gonadotropin in rabbits,0
passive immunization with antisera to streptococcus mutans in the prevention of caries in rhesus monkeys,1
guinea pigs experimentally infected with la likewise responded with antibodies to both c psittaci and la,1
the production of a bacillus cereus enterotoxin measured as rabbit skin permeability factor pf in response to differences in glucose availability ph and dissolved oxygen tension was studied in a 1liter batch fermentor system,1
microspheres 25 plus or minus 5 microns in diameter labeled with ce141 and sr85 were used to study the influence of oligemic shock on any arteriovenous anastomoses of the small intestine mucosa of dogs and rabbits,0
purified ovine pf4 contained 85 amino acids mr 9130 and showed 78 homology with bovine pf4 76 with porcine pf4 71 homology with human pf4 and 61 with rat pf4,0
effect of heliumneon laser radiation on the bioelectric activity of the sensorymotor zone of the cerebral cortex of rabbit,0
fplasmid transfer from escherichia coli to pseudomonas fluorescens,1
enterobacter klebsiella serratia yersinia providencia and against yeasts candida with the exception of compound v which showed slight bacteriostatic action against three strains of candida albicans,1
"two nitrosopumilus maritimus-related strains isolated from the northern adriatic sea (nitrosopumilus adriaticus, nitrosopumilus piranensis), two nitrosococcus strains, and two fast growing marine bacteria (pseudoalteromonas sp. and marinobacter sp.) were fed to cafeteria cultures.",0
in the course of evolution toward polymerization and integration of fronds the group of arborescent pteridophyta were transformed into shoot plants initially of the cycas type,1
"ho-mediated switching between an active mat locus and silent cassettes exists only in the saccharomyces sensu stricto group and their closest relatives: candida glabrata, kluyveromyces delphensis, and saccharomyces castellii. we identified c. glabrata mtl1 as the ortholog of the mat locus of k. delphensis and show that switching between c. glabrata mtl1a and mtl1alpha genotypes occurs in vivo.",0
seasonal transmission of bovine gastrointestinal nematodes in the texas gulf coast,1
immunologic stimuli to the airway of rhesus monkeys were given by aerosol challenge with ascaris antigen or antiige,1
the dna sequence of a mixedlinkage betaglucanase 1314betadglucan 4glucanohydrolase ec 32173 gene from fibrobacter succinogenes cloned in escherichia coli was determined,0
this is the first recorded instance of infection of an aotus monkey with falciparum sporozoites of human origin,1
sera of 58 recipients of renal allografts were studied for the presence of antibodies against cell cultures of human b lymphoid cell lines blcl and bovine erythrocytes brbc,1
"cross-specificity testing of the ifa method revealed no reactivity with yeasts, various amoebae, giardia lamblia, chilomastix sp., or blastocystis sp. and only very weak cross-reactivity with coccidian oocysts of other genera.",0
the hydrolysis of the phospholipids of intact human serum high density lipoprotein 3 hdl3 by pure alphaphospholipase a2 from crotalus adamanteus was studied by phstat titration,1
infective stages of toxoplasma and sarcocystis have been studied by the freeze fracture technique,1
behavior of bird cherry-oat aphid and green peach aphid in relation to potato virus y transmission.,0
and in urinary tract infections candida spp e coli enterococci p aeruginosa and enterobacter spp,0
on the other hand the tawny owl strix aluco l and barn owl tyto albo scopoli proved resistant to a massive experimental infection,1
"this factor xiii preparation was injected in 4 chimpanzees; they remained healthy over an observation period of 37 weeks, whereas the 2 chimpanzees that received nonheated starting material developed hepatitis b. furthermore, rous-sarcoma, epstein-barr, cytomegalo, herpes simplex, measles, and rubella virus added to factor xiii solution are inactivated by pasteurization within 2 h, mumps virus within 8 h, and adeno, polio, and vaccinia virus within 10 h. pasteurizing of clotting factor preparations during the manufacturing process is a suitable for inactivating viruses and thereby increasing the safety of the preparations.",0
interactions of outer membrane proteins o8 and o9 with peptidoglycan sacculus of escherichia coli k12,1
rabbit kidney cells rk13 were infected with eight different strains of four mycoplasma species known to be common cell culture contaminants,1
progressive necrotizing otitis externa in an elderly diabetic with cranial nerve paralysis,1
from this it is concluded that the sublingual organ of callicebus is a topographically modified frenal lamella not a sublingua,1
"both fractions consisted predominantly of periodic acid-schiff (pas) and concanavalin a (con a)-reactive material consisting of greater than 90% mannose, 3-5% protein and small amounts of phosphorus; each was recognized by an anti-candida rabbit serum as well as by a monoclonal antibody (mab af1) directed against an oligosaccharide epitope present on the fungal cell surface.",0
cryptococcus neoformans was found in the crops of four 13 of 319 pigeons in the charity bird hospital and the university campus delhi,1
the effect of immunosuppressive therapy on the course of development of dictyocaulus viviparus in guineapigs,1
frhlpassaged viruses retained the phenotypic characteristics small occasional medium plaque temperature sensitivity at 385 degrees c and absence of plaque formation in african green monkey kidney cells cytopathic effect in llcmk2 cells and viral growth in human monocytes,0
"orthoptera, amphipoda, brazil, ingolfiellidea, amphilochidea, senticaudata",0
herpes simplex virus in idiopathic facial paralysis bell palsy,1
antihuman b lymphocyte serum ahbs was obtained by absorbing rabbit antihuman tonsil serum atos or rabbit antihuman spleen serum asps with human red cells liver neutrophils thymocytes and glutaraldehyde insolubilized human serum,1
prevalence of cuterebra emasculator in squirrels in mississippi,0
"the four ntm species or closely related groups most frequently isolated in this survey included mycobacterium terrae (11.2% of isolates), a group of mycobacteria closely related to mycobacterium moriokaense (referred to as m. moriokaense-like) (8.1% of isolates), mycobacterium nonchromogenicum (7.4% of isolates) and mycobacterium vaccae/m.",0
faecal egg counts were determined twice weekly for two groups of fourmonthold worm free cross suffolk lambs experimentally infected with 100 and 320 ostertagia circumcincta larvae five times per week for 20 weeks,1
in vitro transcription of the escherichia coli k12 arga arge and argcbh operons,1
"methods
children and adolescents (n = 28, 6 to 17 years) diagnosed with fasd and 56 age- and sex-matched healthy controls (i.e., 2 matched controls per fasd subject) underwent 3-dimensional t1-weighted mri scans that were used for the automated volume measurement (freesurfer) of the intracranial space, total white matter, cortical gray matter, and 6 deep gray matter structures, namely the hippocampus, amygdala, thalamus, caudate, putamen, and globus pallidus, with left and right measured separately.",0
from the results of determinations of minimal inhibitory concentrations patterns of resistance were established for 45 strains of enterobacteriaceae and 24 strains of pseudomonas aeruginosa,1
the atria were subjected to three consecutive periods control anoxia and postanoxic recovery in medium containing tracers of 114ccreatine,0
"here we identified laccase2 genes from three hemipteran stinkbugs, riptortus pedestris (alydidae), nysius plebeius (lygaeidae) and megacopta punctatissima (plataspidae).",0
plasmid r6845 was transferred from pseudomonas aeruginosa pao25 to the photosynthetic species rhodopseudomonas gelatinosa and rhodopseudomonas sphaeroides by selection for resistance to antibiotics,1
properties of the galactose binding protein of salmonella typhimurium and escherichia coli,0
"early vat bacterial biofilms developed spontaneously through contact with whey have been characterized on seven wood types (castanea sativa miller, cedrus libani, a. rich., prunus avium l., fraxinus ornus l., juglans regia l., pinus nigra j.f.",0
a comparative study of shigella sonnei phages u and g and escherichia coli phage t4 has shown that enzymes coded for by the sh,1
worldwide over 50 species of helminth parasites from fishes crabs crayfishes snails and bivalves are known to produce human infections,0
cattle horses cats and dogs with microscopically confirmed multiple primary tumors were reported to the veterinary medical data program a system to collect store and retrieve veterinary clinical information,1
"gambiae, anopheles stephensi, anopheles darlingi, aedes aegypti, aedes albopictus, culex pipiens quinquefasciatus, and now an.",0
