passage,label
in 9 cases of human adjuvant disease 4 cases of scleroderma 3 progressive systemic sclerosis and 1 localized morphea were observed,1
therapeutic effect of bleomycin on experimental infection of mice with trypanosoma gambiense and trypanosoma evansi,0
the eggs resembled those of achillurbainia recondita travassos 1942 a species found in the maxillary sinuses of the opossum didelphis marsupialis,1
alternatively argon laser iridoplasty ip was performed to widen the anterior chamber angle sufficiently to permit alt,0
the binding site of b abortus involved in nonspecific or falsepositive agglutination by bovine serum was shown to be caindependent in that binding of ca by the chelating reagent dp2ta did not decrease titers,0
rats is characterized by its distinctive morphology.,0
cells from three grade 3 human malignant astrocytomas were prelabeled with phaseolus vulgaris leucoagglutinin phal and then xenografted into implantation pockets in rat host cerebral cortex,0
we added the data of genera of cebidae and cercopithecidae to that observation and found that the univertebral type is also typical of the pithecia in cebidae and papio and cercopithecus in cercopithecidae,0
identification of candida lusitaniae as an opportunistic yeast in humans,1
an enzymelinked immunosorbent assay elisa with 3 plasmodium falciparum nf54 antigens r32tet32 pfr27 and crude red blood cell extract crbce was tested for detection of antiplasmodium relictum and antiplasmodium elongatum antibodies in sera from experimentally infected ducklings,0
a 4175bp ecori fragment of dna that encodes the alpha and beta chains of the pyruvate dehydrogenase lipoamide component e1 of the pyruvate dehydrogenase multienzyme complex of bacillus stearothermophilus has been cloned in escherichia coli,0
The coloration of lizards varies considerably among populations.,0
prostaglandin f2alpha binding sites in human corpora lutea,1
the meca27r gene from staphylococcus aureus 27r encodes penicillinbinding protein 2a pbp2a27r which causes this strain to be methicillin resistant,0
dictyocaulus viviparus infections in rocky mountain elk cervus canadensis of teton countywere surveyed by fecal analyses during spring summer and winter and by fecal analyses and necropsies during fall hunting seasons 19681973,1
development ultrastructure and mode of transmission of amblyospora sp microspora in the mosquito,1
the effects of chronic protozoal infection on small intestinal architecture have been examined in mice infected with giardia muris and hexamita muris,1
1 mono and polyinfections with clostridium perfringens and coccidia with reference to cage managemen,1
the superfamily also includes epoxide hydrolases different types of phosphatases and numerous uncharacterized proteins from eubacteria eukaryotes and archaea,0
use of cb hamsters in the study of treponema pertenue,1
acute poisoning with green beans phaseolus vulgaris and phaseolus coccineus authors transl,1
of the nematode infections the eosinophilic granulomatous enteritis due to the genera anisakis phocanema and contracaecum transmitted to man by either marine fish or crustaceans is mentioned,1
single unit responses in the inferior colliculus of the awake and performing rhesus monkey,1
the medullary heart area origins of the vagal preganglionic fibers innervating the heart were identified in 19 cats with the use of horseradish peroxidase hrp as a retrograde axonal tracer,1
one thousand six hundred sixtyseven steers and heifers 1337 bos taurus and 330 bos indicus x bos taurus crosses that had been managed and fed alike were used,0
thymusderived lymphocyte function was determined in vivo by cutaneous reactivity to several antigens including a soluble preparation derived from trypanosoma cruzi and sensitization to 24dinitrochlorobenzene,1
The distribution of owls overlaps with that of hawks.,0
human piglet mouse foal lamb calf and rabbit rotaviruses all infected but could not readily be subcultured in llc mk2 cells,1
ants and fish were collected during the survey.,0
whales occurs sympatrically with deer in many regions.,0
1 the immunological relatedness of several annelid extracellular hemoglobins and chlorocruorins was investigated using elisas and western blotting to determine the binding of purine polyclonal and monoclonal antibodies to lumbricus terrestris hemoglobin with the hemoglobins of tubifex tubifex tylorrhynchus heterochaetus arenicola marina and macrobdella decora and the chlorocruoins of myxicola infundibulum and eudistylia vancouverii 2 polyclonal antibodies to lumbricus terrestris hemoglobin bound to all the other hemoglobins and chlorocruorins,0
leishmania tropica a cause of cutaneous leishmaniasis multiplied more rapidly within human macrophages in vitro at 35 degrees c than at 37 degree c and was almost completely eliminated at 39 degrees c in contrast leishmania donovani the cause of the visceral leishmaniasis multiplied equally well at 35 degrees c and at 37 degrees c and was only 40 eliminated at 39 degrees c this in vitro study suggests that the localization of the two strains to cooler and warmer regions of the body respectively is at least partially explained by the inherent temperature sensitivity of the parasitemacrophage unit,0
streptococcus pneumoniae was present in pure or mixed culture in 43 008 of 53499 urine cultures submitted from a pediatric population over a 4year period,0
control capillary hematocrit averaged 104  20 se and arteriolar 142 micrometer id hematocrit averaged 139  12 in cremaster muscles of pentobarbitalanesthetized hamsters,1
the relative efficiency of trypticase soy broth with added 05 k2so3 and lactose broth as preenrichment media for recovering salmonella from onion powder and garlic powder was collaboratively studied,1
the selenium content of skeletal gluteal muscle of finnish reindeer and cattle,1
the unca gene codes for the alphasubunit of the adenosine triphosphatase of escherichia coli,1
the terminal and subterminal nuclei and long cephalic space of brugia malayi as well as the short cephalic space and caudal nuclei of wuchereria bancrofti were easily recognized and differentiated from each other,0
four species were found thelastoma periplaneticola thelastoma bulhoesi hammerschmidtiella diesingi and leidynema appendiculatum females of the first two could not be distinguished and they were lumped and referred to as thelastoma sp 328 midinstar hosts were dissected between september 1987 and february 1990 and the number of adult females of each pinworm species was recorded to investigate changes in guild structure through time,0
the antifilarial action of 224hydroxyphenyl6benzimidazolyl61methyl4piperazyl benzimidazole hoe 33258 was investigated in mastomys natalensis infected with litomosoides carinii the subcutaneous administration of hoe 33258 in a single daily dose for 5 consecutive days or at other intervals produced depending on the dosage a rapid reduction in the number of microfilariae in the circulating blood,0
frogs and bears were collected during the survey.,0
a topographical description of the concentration profiles of ca p mg zn f s and k in human and red deer cementum and root dentin is given,0
two longterm therapy trials with high concentrations of antibiotic were carried out to determine the duration of therapy required to achieve bacteriologic cure of experimental pseudomonas keratitis in guinea pigs,1
lizards and otters share similar geographic ranges.,0
piperacillin was slightly more active against neisseria and haemophilus influenzae than was ampicillin,1
acquisition by trypanosoma brucei brucei of potential infectivity for man by passage through birds,1
in about half of 1026 nigerians infected with loa loa the microfilaria levels were low less than 8 had more than 1000 microfilariae in 50 cumm blood,1
mast cell degranulation was 47 percent in a timothy pollen system 40 percent in an eggwhite system and 33 percent in a codfish system,1
1 the capacity of five anuran amphibians bufo viridis b regularis rana ridibunda hyla arborea and pelobates syriacus to acclimate to nacl and urea solutions was investigated,0
these rearrangements are much more extensive than those previously reported between the cpdnas of the closely related chlamydomonas moewusii and chlamydomonas pitschmannii because the divergence level of the c gelatinosa and c reinhardtii chloroplastencoded large subunit rrna gene sequences is equivalent to that of the corresponding c moewusii and c pitschmannii sequences our results may suggest that in the same period of time there have been more numerous rearrangements in the lineage comprising c gelatinosa and c reinhardtii than in the lineage comprising c moewusii and c pitschmannii alternatively given that substitution rates in chloroplast genes are not necessarily uniform across lineages the extensive rearrangements between the c gelatinosa and c reinhardtii cpdnas may reflect a longer divergence period for this pair of chlamydomonas species compared to that for the c moewusiic,0
The phylogenetic position of squirrels remains debated.,0
myelin basic proteins from species other than guinea pig rat man monkey pig ox rabbit and sheep induced only ordinary eae with this adjuvant,1
because both dogs and patients were probably infected at the same place canine blastomycosis may be an important epidemiologic marker alerting physicians to the possible presence of concomitant blastomycosis in humans,1
cultures from sputum and surgical specimens grew aspergillus and mycobacterium intracellulare avium,1
prd92ea was also active in preventing bronchoconstriction in ascarissensitive rhesus monkeys after intravenous topical and oral administration,1
bees has a complex life cycle with multiple developmental stages.,0
the gastrointestinal tract of mammals and birds especially stomach and upper small intestine contains bombesinlike peptides,1
eimeria tenella studies in quails and eimeria kofoidi studies in chickens,1
the noradrenergic modulation of endogenous gammaaminobutyric acid gaba outflow from slices and synaptosomes prepared from human cerebral cortex biopsies has been studied,0
the form of the path of attracted chiton sperm is like that observed during chemotaxis of the sperm of the hydroid tubularia and the tunicate ciona and resembles the behavior of ciona sperm in that there is no increase in velocity as the cells move up the gradient,0
salmon and eagles were collected during the survey.,0
The coloration of foxes varies considerably among populations.,0
irrespective of whether nude mice were reconstituted with h2compatible semiallogeneic or h2incompatible unirradiated newborn or fetal thymus grafts in order of decreasing efficiency of reconstitution,0
monoclonal antibodies capable of inhibiting coaggregation between capnocytophaga gingivalis dr2001 and actinomyces israelii pk16 were used to identify the adhesin on c gingivalis that mediates the interaction,0
The study area supports populations of both insects and sparrows.,0
constitutional and hereditary factors in the genesis of human tumors,1
spiders is endemic to specific geographic regions.,0
in rats more than in rabbits and mice the spectrum of the phthoracizine metabolites is closer to the products of its biotransformation passed with the human urine,1
serological survey on agglutinins to brucella canis in dogs of the kyushu district,1
along with budding typical of saccharomyces partitions characteristic of schizosaccharomyces were encountered,1
studies on the influence of the bursa of fabricius on the immunologic response and transplantation barrier in chickens,0
Both turtles and trout are common in this ecosystem.,0
this study shows that nuclear antibodies present in the sera of vasectomized men and in rabbit antisera to human protamines are directed against the human spermspecific nuclear antigens protamines and that they may crossreact with salmon protamine,1
sharks shows remarkable adaptations to its environment.,0
Both hawks and lizards were observed in the study area.,0
foxes and seals were collected during the survey.,0
control of reproduction and of undesirable social and sexual behaviour in dogs and cats,0
quantitation of synaptic vesicle antigen in rabbit superior colliculus during normal development and after neonatal visual cortical lesion,0
inclusion of growth factorcontaining supernatants from concanavalin a or pokeweed mitogen pwmactivated bovine lymphocytes or from thymus fibroblastlike cells did not improve cloning of the cells,0
The distribution of trout overlaps with that of eagles.,0
the occurrence of salmonellas and erysipelothrix rhusiopathiae in tissues of swine was determined by bacteriologic and fluorscent antibody examination of 5297 specimens from herds investigated for hog cholera,0
methicillinresistant staphylococcus aureus mrsa has been endemic in hospital de santa maria a 1300bed teaching hospital in lisbon portugal since the mid1980s with a prevalence of 30 in 1993,0
factors regulating tapeworm populations the changing opportunities of lambs for ingesting the eggs of taenia hydatigena,0
marked differences in the patterns of mandibular bone strain were present between galagos and macaques during the masticatory power stroke and during transducer biting,1
the regeneration of the cerata was studied in aeolidiella soemmeringi leuckart 1828 by light and electron microscopy,1
it is defined by the absence of symptoms and clinical findings in chronic infected patients with positive serology andor parasitological examinations for trypanosoma cruzi coupled with normal electrocardiographic and radiological exams heart oesophagus and colon xrays,0
the identification and natural history of three species of loxosceles common in the transvaal l spinulosa l speluncarum and l parrami are discussed the clinical symptoms of envenomation as observed both in human patients and in experimental animals are presented and the histopathological appearance of the lesion at different stages of its development is described,0
cysts of uvulifer ambloplitis from green sunfish lepomis cyanellus and neascus pyriformis from red shiners notropis lutrensis were studied with lightlevel histochemistry and scanning and transmission electron microscopy,0
whales belongs to the family Felidae and is widely distributed.,0
the interaction of this second charge with the chromophore in octopus rhodopsin is weaker than in bovine while in metarhodopsin it is as strong as in bovine,0
the indicator cells were guinea pig peritoneal macrophages and human peripheral blood leucoytes,1
with the use of this technique the production of specific igm antitumor antibodies in new zealand white rabbits after immunization with guinea pig hepatoma cells line1 and line10 was followed,1
regulation of citrate synthase from the citric acidaccumulating fungus aspergillus niger,0
cultures showed the fungus to be rhizopus oryzae,1
joint parasitism of microsporidia nosematidae and mermithidae nematoda in the larvae of bloodsucking mosquitoes diptera culicidae,1
6 aroclor 1254 was a potent inducer of nhydroxylation in rat mouse and guineapig but not hamster and rabbit,0
after exclusion of a renal or dietetic cause for increased lithium requirement or retention during mania the existence of a lithium pool dependent on the presence of a manic psychosis seems probable,1
spiders has a complex life cycle with multiple developmental stages.,0
basal values pgml for a na and da were respectively 64 203 and 98 in man 73 609 and 276 in cats 166 392 and 216 in rabbits 56 152 and 91 in cows 204 376 and 173 in dogs and 175 509 and 84 in spf rats,1
some claims that certain cell types were more sensitive than others for ca testing has led to comparisons between chinese hamster ovary cho chinese hamster lung cells and human lymphocytes and some examination of critical factors such as exposure periods and sampling times has been undertaken but much more needs to be done,0
autoantibodies that react exclusively with the gastrinsecreting cell of human antrum have been detected by immunofluorescence in eight of 106 patients with histologic evidence of chronic atrophic gastritis type b involving mainly the antrum,1
the special argininerich histone fraction i has been observed in sea urchin sperm chromatin this fraction being absent in calf thymus chromatin,1
we investigated the effect of acute renal vein and hepatic vein hypertension induced by partial balloonocclusion of the abdominal inferior vena cava aivco and the thoracic inferior vena cava tivco on systemic and renal hemodynamics and renal function in 13 dogs anesthetized with pentobarbital,0
in order to characterize the precise structure within human and rabbit igg molecules against which general rheumatoid factors are directed an immunochemical comparison has been made of the effects of the selective substitution of specific amino acid sidechains on various types of antigenicity exhibited by human and rabbit igg,1
a linkage thus exists for the metabolic basis of seizures the role of the potassiumammonia axis may be important in the selective depletion of gaba the major mediator of central inhibition,0
sodium reabsorption is low in coldblooded animals the lamprey lampetra fluviatilis red salmon oncorhynchus nerka carp cyprinus carpio frog rana temporaria tortoise agryonemis horsfieldi being much higher in warmblooded ones chicken pigeon rat,1
insects belongs to the family Colubridae and is widely distributed.,0
cholera toxin at a concentration of 20 microgramsml had no effect on human sperm adenylate cyclase activity after it had been incubated with the intact spermatozoa for between 5 min and 5 h at 37 degrees c before the sperm were homogenized and the rate of camp formation assayed,0
the difference in lethality to cycloheximide between actively dividing and nondividing cells was exploited to enhance detection of auxotrophic and uvsensitive mutants in the fungi schizophyllum commune and saccharomyces cerevisiae,1
precipitating antibodies to an insect pathogenic rna virus of darna trima from east malaysia have been found in a small percentage of human sera from several different groups of persons in west malaysia and the united kingdom,1
The phylogenetic position of bats remains debated.,0
the female cats were caged with 4 male toxoplasmafree cats starting 66 days after inoculation with toxoplasma until they were 5 to 6 weeks pregnant,1
salmon shows remarkable adaptations to its environment.,0
The taxonomy of squirrels has been revised recently.,0
the inhibitory potency of arginine fluoroalkyl ketones benzamidine derivatives and substituted isocoumarins containing basic functional groups was studied with rat skin tryptase human lung tryptase human skin tryptase and bovine trypsin,0
The phylogenetic position of eagles remains debated.,0
rats and foxes share similar geographic ranges.,0
stolidus and sooty tern and lowest for black noddy,0
ctype virus particles from the rhesus monkey and baboons differed in ultrastructure from each other and from ctype mouse leukemia virus particles,1
evolution of recruitment at different frequencies during the development of endolymphatic hydrops in the guinea pig,0
progressive necrotizing otitis externa in an elderly diabetic with cranial nerve paralysis,1
such stratifications are not seen in varanus passer and psittacula,1
central projections of fibers in the auditory and tensor nerves of cicadas homoptera cicadidae,1
newborn northern fur seals callorhinus ursinusdo they suffer from cold,1
the adherence of escherichia coli to human uroepithelial cells obtained from midstream urine specimens of healthy women was studied,1
studies on the incidence and titres of precipitating antibody to micropolyspora faeni in sera from adult cattle,1
The distribution of rats overlaps with that of birds.,0
the toxicity of intrapleural tice strain bacillus calmetteguérin bcg infection was tested in hamsters,1
the isolation of actinomyces viscosus from the pleural fluid of a patient with pleuropneumonia and empyema is described,1
response of emt6 tumors to single fractions of x rays and cyclotron neutrons,1
bone lipids of kona coast reef fish skull buoyancy in the hawkfish cirrhites pinnulatus,0
owls and eagles are found in similar habitats.,0
structural and functional comparison of myosin from the rabbit oryctolagus cuniculus and the marmot marmota monax,1
the effects of shortterm lansoprazole therapy on helicobacter pylori infection and antral gastritis in duodenal ulcer patients,0
forty 3 to 17week old domestic ferrets including 2 gnotobiotes were inoculated orally andor rectally with 106 to 109 colonyforming units of 1 or more of 4 strains of campylobacter jejuni 3 of mink and 1 of human origin,0
one preparation is derived from the rectal gland of the spiny dogfish shark squalus acanthias and the other preparation is derived from the electric organ of the electric eel electrophorus electricus,1
in contrast frogs fed flies and sowbugs had smaller fat bodies than did the initial controls suggesting that animals on these diets had utilized fat body lipid during vitellogenesis,1
the ecology of chloramphenicolresistance in salmonella typhimurium and escherichia coli in calves with endemic salmonella infection,0
3 of these children developed postnatal herpes zoster without varicella in their history 1 child had varicella in the neonatal period,1
apophysomyces elegans a member of the family mucoraceae was found to infect the chest wall and sternum of an immunocompetent man following minor trauma,0
calcium binding proteins distinguish large and small cells of the ventral posterior and lateral geniculate nuclei of the prosimian galago and the tree shrew tupaia belangeri,0
the results of 113 strains of salmonella and 52 strains of shigella studied showed a total agreement of 68 and 90 respectively with the api 20e method and with seroagglutination taken as reference,0
ten serial passages of monkeypox mpv vaccinia variola and chimpanzeepox chimp9 viruses were performed in baboons papio cynocephalus via skin scarification,1
this study focuses on the involvement of catecholamines and nine different peptides in efferents of the nucleus of the solitary tract to the central nucleus of the amygdala the bed nucleus of the stria terminalis and different parabrachial and hypothalamic nuclei in the rat,0
owls has a complex life cycle with multiple developmental stages.,0
observations on salmonella infections of birds,1
autoimmune thyroiditis was induced in two vervet monkeys by immunizing them with human thyroid extract,1
We documented the presence of foxes and whales in the same location.,0
conformational differences at the vicinity of the lone tryptophanyl residue that could be inferred by these and other experiments may be contributing to the biological specificity of native human and bovine growth hormones,1
under optimal conditions pha 50 micrograms epo 12 iu 2me 2 x 104 m 1 purified bsa 004 human transferrin saturated with fe c13 a linear relationship between colonies formed and plated cell number were observed,0
sarcocystis and toxoplasma infections in slaughter sheep in bavaria,1
insects exhibits significant genetic diversity across its range.,0
seven mouse monoclonal antibodies and the lectin ulex europaeus detecting blood group related antigens of the abh and lewis systems have been used to determine the immunophenotype of human renal cell carcinomas,0
a number of escherichia coli strains including k12 b w xl1blue dh5 alpha hb101 jm109 and c600 were transformed with the stable highcopynumber plasmid psyl105 containing the alcaligenes eutrophus polyhydroxyalkanoic acid biosynthesis genes and were subsequently compared for their ability to synthesize and accumulate poly3hydroxybutyric acid phb,0
some studies of l3hnicotine binding to rodent and human brain tissue have detected two binding sites as evidenced by nonlinear scatchard plots,0
the ca2atpase activity of crayfish myosin was much lower than that of rabbit skeletal myosin,1
in the present study the reactivity with gal alpha 14gal betalatex galactose alpha 14galactose betalatex and globotetraosylceramidelatex was analyzed for strains from patients with acute pyelonephritis n  135 acute cystitis n  121 and asymptomatic bacteriuria n  119 and from the fecal flora of healthy children n  120 and compared with agglutination of human blood group p1 and p as well as guinea pig erythrocytes,0
Both trout and hawks are common in this ecosystem.,0
polymerization of human and bovine fibrinogen a comparative study authors transl,1
purification of a stimulator of microtubule assembly from bovine thyroid,0
despite the characteristic specific germcell pattern of antifertility effects 20438 showed neither indications of pre and postimplantational dominant lethality nor mutagenic potentiality as measured by cytogenetic analysis of spermatocytes or spermatogonia the sperm abnormality assay the micronucleus test and the salmonella assay,1
phosphoprotein phosphatases ppase were isolated from either the rabbit cerebral cortex or bakers yeast by excluding endogenous megamodulin with histone and then by desalting cations with biogel p6dg filtration,0
comparison of the human and canine schiotz tonometry conversion tables in clinically normal cats,0
10 mg of r hu tnf generated this inhibitory activity as measured against p falciparum in vitro in the serum of mice only if they were pretreated with corynebacterium parvum which activates macrophages and sensitises the mice to the toxic effects of tnf,0
Both trout and salmon are common in this ecosystem.,0
Both fish and lizards are common in this ecosystem.,0
renal biopsies from 50 cases of leprosy including 45 cases of lepromatous and 5 cases of tuberculoid have been studied in detail histopathologically with special reference to any specific leprosy lesion such as the presence of leproma or granuloma the presence of acidfast bacilli and the occurrence of amyloid deposit,1
clostridium difficile c perfringens and c tertium are very often present simultaneously in the feces of conventional diarrheic young hares whereas these three bacterial species are rarely encountered and never present simultaneously in the feces of healthy young hares,1
the extent and importance of sensitization by opportunist mycobacteria in lagos nigeria,1
development of isospora canis protozoa sporozoa in cell culture,0
sharks and rabbits were collected during the survey.,0
the contribution of these betalactamases to drug resistance was examined in morganella morganii and proteus vulgaris,0
without the proper recognition of its annellidic mode of conidiogenesis isolates of p werneckii can be confused with other species of phaeococcomyces exophiala and scolecobasidium constrictum,0
deer has a complex life cycle with multiple developmental stages.,0
turtles was found alongside snakes in several sites.,0
The study area supports populations of both otters and snakes.,0
luteinizing hormonereleasing hormone as a potent stimulator of the thyroidal axis in ranid frogs,0
dermatophilosis of horses and cattle an early australian report,1
to evaluate the combined effects of a brief ischemic insult and cyclosporine four groups of male munich wistar rats were given a parenteral cyclosporine 60 mgkg ip for 4 days following 20 minutes of bilateral renal ischemia b the castor oil cyclosporine vehicle in a comparable volume and the same ischemic insult c saline in the same volume and ischemia or d saline and sham surgery,0
trout exhibits significant genetic diversity across its range.,0
use of the overturn end point in goldfish to measure the interaction of diazepam and ethanol and the effects of the binding of diazepam to bovine serum albumin,1
turtles exhibits significant genetic diversity across its range.,0
frogs belongs to the family Ranidae and is widely distributed.,0
syrian hamsters were exposed to cercariae of schistosoma intercalatum,1
fish and bears share similar geographic ranges.,0
evaluation of the serological reponse of cattle infected naturally and experimentally with venezuelan equine encephalitis virus,1
owls was found alongside deer in several sites.,0
linearregression analysis revealed that the initial rabbit openeye edema recovery rate of 363  119 standard deviation micronhr was not significantly different p greater than 025 from the initial young human openeye edema recovery rate of 356  34 micronhr,0
in contrast removal of bloodborne particulates in calves sheep goats cats and pigs occurs predominantly in pulmonary intravascular macrophages pims,0
seven calves were infected both with dictyocaulus viviparus and with several intestinal nematodes,1
whales shows remarkable adaptations to its environment.,0
role of mycobacterium tuberculosis in bovine tuberculosis,1
Conservation status of fish is of concern due to habitat loss.,0
these residual immunoglobulin molecules were not iga nor igg and are believed to be the rabbit analogue of human igd,1
ultrastructure and antigens in differentiation of thymus lymphocytes in human embryogenesis,1
dolphins has a complex life cycle with multiple developmental stages.,0
the aroq gene of mycobacterium tuberculosis encoding a typeii 3dehydroquinase and the arod gene of salmonella typhi encoding a typei 3dehydroquinase have been highly overexpressed in escherichia coli using the powerful trc promoter contained within the expression vector pkk2332,0
The phylogenetic position of turtles remains debated.,0
the perinatal development of epoxidemetabolizing enzyme activities in liver and extrahepatic organs of guinea pig and rabbit,1
thromboxane b2 was detected by sim in bovine semen and in human aorta,1
trout shows remarkable adaptations to its environment.,0
assays of fusarium culture extracts using artemia salina larvae showed f subglutinans as one of the most toxigenic species and its toxicity was mostly correlated to the capability to produce beauvericin bea,0
uricase ec 1733 from candida utilis and glucose oxidase ec 1134 from aspergillus niger were immobilized for the determination of uric acid and glucose respectively,1
citrobacter and hafnia alvei which may be confused with salmonella spp,1
crossimmunity between hammondia and toxoplasma infections in mice and hamsters,1
a rabbit with a slow acetylator phenotype mice guinea pigs and a dog showed marginal or nondetectable activities with nohglup1 and nohtrpp2,0
on the basis of the order of potency of agonists evaluated with substance p physalaemin eledoisin kassinin and neurokinin a the preparations can be separated into three groups the guineapig urinary bladder and the dog carotid artery in which substance p is the most potent and neurokinin a the weakest tachykinin the rabbit mesenteric vein the guineapig trachea and the rat duodenum in which the opposite order is observed and the hamster and dog urinary bladders in which kassinin is the most potent agonist,0
The coloration of rats varies considerably among populations.,0
a comparison is made of all the sequences of mammalian rhodopsins and colour pigments and attention is drawn to the fact that whereas cys322 and cys323 are conserved only in three rhodopsins bovine ovine and human the residues corresponding to cys110 and cys187 are found in all the visual proteins from rods as well as human cones,0
pharmacological properties of axonal sodium channels in the cockroach periplaneta americana l ii slowing of sodium current turnoff by condylactis toxin,1
inhibition of dimethyl ether and methane oxidation in methylococcus capsulatus and methylosinus trichosporium,1
aspergillus fumigatus alternaria penicillium notatum and cladosporium herbarum were cultured in a pure synthetic medium and the patterns of growth as characterized by the ph protein and carbohydrate concentration of the culture fluid were studied,0
structural homologies are indicated also by the analysis of the crossreactive peptides originated by proteolytic digestion of neurospora and s cerevisiae purified enzymes,0
experimental infections with dictyocaulus viviparus in vaccinated and unvaccinated red deer,0
contributions of ammonia to pathogenesis of hepatic coma,1
rabbit antibodies raised against this proteins recently described aminoterminal epitope react with a previously identified 52kd human ro protein and immunoprecipitate the human cytoplasmic rnas,0
of the series of 572 strains tested josamycin was most effective in the strains staphylococcus aureus streptococcus pyogenes and streptococcus agalactiae,0
the escherichia coli structural gene for dna polymerase i was inserted into salmonella typhimurium chromosome by conjugal transfer,1
preliminary results suggest that fibroblast ingrowth and collagen fiber alignment are increased in collagen sponges stimulated with direct currents between 20 and 100 microa,0
anaplasma marginale was seen in free bovine rbc as well as in rbc phagocytized by ae albopictus cells,1
comparison of oropharyngeal secretions of hvs from owl monkeys and squirrel monkeys may provide insight as to how human herpesviruses are maintained in the oropharynx,1
Both fish and snakes are common in this ecosystem.,0
in order to study the effect of combined treatment of trypanosoma cruzi infection with a nitrofuranic drug and a corticoid 27 dogs from three different litters infected with t cruzi 12 sf strain were randomly litterpaired in three experimental groups animals infected and not treated infected and treated with bay 2502 2methyl45nitrofurfurylideneaminotetrahydro4h14thiazine11dioxine nifurtimox infected and treated with nifurtimox plus betamethasone,0
We documented the presence of mice and turtles in the same location.,0
the great frequency of chromosome aberrations in human tumors probably reflects two roles 1 they provide an efficient means to effect a multiplicity of gene changes and 2 they permit rapid cellular evolution,0
1 this paper describes an investigation of the kinetics of influx of the dipeptide glycylsarcosine and the amino acids glycine and lleucine into rings of everted hamster small intestine in vitro in proximal and distal small intestine jejunum and ileum,1
serum samples from 15 species of rodents and 33 species of birds were tested for agglutinins against coxiella burnetii by the microagglutination test,1
arteriolovenular anastomoses in the dura matter of the human spinal cord,0
fever developed in 29 and 2 cases were complicated by indwellingcatheterrelated pseudomona aeruginosa septicaemia 1 entamoeba hystolytica enteritis and 1 pneumocystis carinii pneumonia these patients were hospitalized to treat these infections specifically,0
natural killing of herpes simplex virus type 1infected target cells normal human responses and influence of antiviral antibody,1
birds and rats are found in similar habitats.,0
the mutagenic effects of fiteen mycotoxins on salmonella typhimurium strains ta1535 ta1537 and ta1538 and saccharomyces cerevisiae strain d3 were tested,1
glycine transport by intestinal brush border vesicles of the amphibian discoglossus pictus,0
immunization of mice with crithidia fasciculata live suspension ribosomal fraction and purified rna induced a certain degree of protection decrease of parasitaemia against infection with trypanosoma cruzi,1
the vaccine presents a prospect for immunising dogs and cats and the addition of zinc compounds to other drugs and inducers is discussed,0
plasma inhibitors of both types inhibit the response of rabbit lymphocytes to pha,1
fluorescence immunohistochemistry was used to analyze the medulla oblongata of colchicinetreated rats that had been incubated with guinea pig antibodies to serotonin 5ht and either rabbit or sheep antibodies to glutamic acid decarboxylase gad,0
thus such tubules do not represent a rare anomaly but occur regularly in both human and red deer coronal dentin,0
antacid sucralfate and prostaglandin e2 effects on the growth and potential for translocation of pseudomonas aeruginosa escherichia coli and staphylococcus aureus in an in vitro gastric simulation,0
thus the differential susceptibility of bovine subclasses to pepsin provides a method for stimulating igg2specific antibodies in rabbits,1
serum and pituitary homogenates from some african mammals hyrax reedbuck sable impala tsessebe thar springhare ground squirrel and cheetah as well as the domestic sheep cow and horse and laboratory rat and hamster produced displacement curves parallel to that of the ovine lh standards,0
in odocoileus as in domestic bovidae and cervus the m obturatorius externus is divided into an intrapelvic and an extrapelvic part whereas in camelidae the intrapelvic part of the muscle is lacking,0
cyclization of 4 with 3carbethoxybutane24dione 5e gave 3cyano5ethoxycarbonyl46dimethylpyridine21hthione 6e whereas reaction of 4 with 3carbethoxy1phenylpropane13dione 5f yielded two products 3cyano5ethoxycarbonyl4methyl6phenylpyridine21hthione 6f and the 6methyl4phenyl isomer 6g,0
a cell fractionation scheme was developed for studying the distribution of certain hydrolases especially phosphohydrolases in a crithidia sp trypanosomatidae,1
nematode larvae spirurida physalopteridae causing infarction of the bowel in an infant,1
evidence is discussed from three animal systems shope papillomas in rabbits moloney sarcomas in mice schmidtruppinrous sarcomas in japanese quail that immune reactions can be important in spontaneous tumor regression,1
antigenic characterization of 94 additional influenza a viruses from the ducks showed four haemagglutinin subtypes hav1 hav4 hav5 and hav7 an unclassified haemagglutinin and six neuraminidase subtypes n1 n2 neq2 nav1 nav2 and nav5 in various combinations some of which are novel and have not previously been reported,1
cannulas were placed in the portal vein hepatic vein and infrarenal vena cava in eight anesthetized dogs,1
The phylogenetic position of snakes remains debated.,0
lom was highly active against haemophilus mode mic 006 gonococci mode mic 0008 meningococci mode mic 003 branhamella mode mic 012025,0
the ostertagia spp chabertia ovina nematodirus spp bunostomum phlebotomum and trishuris spp,1
seals occurs sympatrically with birds in many regions.,0
the experimental infection of anopheles litoralis king from luzon island philippines by plasmodium vivax,1
dolphins is endemic to specific geographic regions.,0
however crossreaction between chains and antibodies to any native receptor was most obviuos with the alpha chain of torpedo or the corresponding alpha chain of electrophorus,1
contraceptive steroid toxicology in the beagle dog and its relevance to human carcinogenicity,1
salmon is endemic to specific geographic regions.,0
the toxicity of two mushroom species found in finland cortinarius speciosissimus and cortinarius gentilis on the rat was studied,1
isospora serini is usually on the lumenal side of the nucleus while i canaria is below the nucleus toward the basement membrane,1
