Sentence,label,passage,sentence
,1,phylogeny of the rabbit gammachain determinants a d12like antigenic determinant in pronolagus rupestris,
,1,effect of ammonia and glutamine on macromolecule synthesis and breakdown during sporulation of saccharomyces cerevisiae,
,1,the fractions are both toxic to pieris brassicae and the toxicity is inactivated by antiserum to the toxic crystal of bacillus thuringiensis,
,1,antibody response in rabbits to mycobacterium bovis bcg,
,1,these properties are equivalent to those of skg2 in rabbit skeletal myosin although nbs2treated crayfish myosin did not recover its atpase activity at all,
,1,phosphorylated sites of calf thymus h2b histone by adenosine 35monophosphatedependent protein kinase from bovine cerebellum,
,1,the girls only pet a guinea pig was proven to be free of dermatophytes,
,1,solanum torvum may be a causative agent of enzootic calcinosis in cattle in papua new guinea,
,1,i isolates belonging to a group of unclassified fluorescent pseudomonads ufp are similar to pseudomonas aeruginosa not only in cultural behaviour but also in basic serological properties of their somatic antigens,
,1,infectious primate type c virus group evidence for an origin from an endogenous virus of the rodent mus caroli,
,1,frequencies of conjugal transfer were similar into diverse recipients other gonococci neisseria flava and escherichia coli which suggests that gonococci may transfer the plasmid promiscuously in nature,
,1,in 1798 nicolaus a friedreich of wurzburg published a detailed clinical account of three patients with idopathic peripheral facial nerve paralysis,
,1,problems of the disease due to mycobacteria other than tubercle bacilli chemotherapywith special emphasis on the disease due to m intracellulare authors transl,
,1,hoppercrystalgrowth basis of test morphogenesis in patellina corrugata williamson foraminifera protozoa authors transl,
,1,exposure to one species in the genus pogonomyrmex p appeared to crosssensitize antsensitive patients to other species in the same genus as evidenced by skin testing and leukocyte histamine release but these patients were less sensitive to extracts from other stinging hymenoptera including bee wasp yellow jacket hornet and formica ant,
,1,we have used hepatectomized nephrectomized dogs receiving a constant infusion of unlabeled glucose as well as conscious unrestrained guinea pigs in order to investigate the calculation of basal glucose kinetics from intravenous glucose tolerance tests ivgtt,
,1,bovine rabbit and cat had greater cortical than medullary dehydrogenase activity with ratios of 3 5 and 10 respectively,
,1,specific in vitro lymphocyte response of chickens injected with killed mycobacterium tuberculosis,
,1,skunks have gene sequences in their cellular dna related to squirrel monkey retrovirus transmission between species of a new world primate endogenous type d retrovirus,
,1,trachurus and leiurus,
,1,a comparison of the substrate specificities of endobetanacetylglucosaminidases from streptomyces griseus and diplococcus pneumoniae,
,1,mode of action of iturin a an antibiotic isolated from bacillus subtilis on micrococcus luteus,
,1,under the conditions of the test only bacteroides hypermegas and a bifidobacterium sp were shown to inhibit the salmonellas and this was attributed to the production of volatile fatty acids vfas coupled with a low ph,
,1,spironolactone has progestational activity in the rabbit and rhesus monkey,
,1,lobster tropomyosin interacts with rabbit actin and lobster troponin interacts with rabbit tropomyosin,
,1,dogs and humans with lesions of the neocortical auditory centers have been reported to exhibit significantly elevated detection thresholds for signals shorter than 16 ms in duration,
,1,systemic effect of vibrio cholerae and escherichia coli enterotoxins on plasma glucose and alkaline phosphatase,
,1,experimental use of prostaglandin f2 alpha to synchronize estrus in cattle,
,1,the efficacy of nafcillin and gentamicin used alone and in combination at doses giving serum concentrations comparable to those achieved in patients was studied in rabbits with experimental staphylococcus aureus endocarditis,
,1,the photoinactivation of actively and nonactively growing herpes simplex virus by neutral red and proflavine was studied in rabbit kidney cells,
,1,it was shown that increasing the quantity of tobacco leaves resulted in increasing toxic effect whilst increasing the quantities of leaves of the occimum viride rock salt and juice of citrus medica caused progressive decrease in the toxic effect of the concoction,
,1,three potent rabbit antisera to human serum amyloid a protein saa appear to be directed exclusibely to the carboxy terminal region not shared with the tissue amyloid a protein,
,1,the use of the antiacholeplasma activities of streptomyces culture filtrates for the screening of new antibiotics,
,1,the family canidae serologically may be divided into two main groups 1 the genus canis which includes the wolf domestic dog dingo jackal and 2 species which significantly differ from the former the fox polar fox dog fox fennec,
,1,the susceptibility of cell lines of aedes aegypti linn aedes albopictus skuse and aedes pseudoscutellaris therobald to infection with blutongue virus,
,1,a toxin that causes morphological changes in chinese hamster ovary cells was isolated from a culture filtrate of shigella dysenteriae 1 it was partially purified by successive column chromatography on diethylaminoethylcellulose biogel a5m and hydroxylapatite,
,1,i serum antibody titers against escherichia coli and proteus mirabilis in relation to urographic findings,
,1,daily topical application of 2 naf on hamster molars for 4 days in vivo followed by acidulation grapefruit beverage ph 33 resulted in a lower caries rate than naf followed by water application,
,1,many isolates of serratia some indolepositive strains of proteus and bacteroides fragilis were resistant to cefuroxime,
,1,histoplasma capsulatum infection in nude mice,
,1,seven are considered to be probable components of the current autoflora p acnes c bifermentans b clostridiiformis ss,
,1,a microsomal fraction was obtained from the zona glomerulosa of the bovine adrenal cortex,
,1,the results of this investigation support the hypothesis that lichen planus is a disease mediated by thymusdependent lymphocytes,
,1,candida infections were the most common and the aspergillus infections were uniformly fatal,
,1,specifically hsvigg which had been incubated with rabbit antihuman globulin was further neutralized by goat antirabbit igg or guinea pig serum complement,
,1,morphology and functional changes in nude mice grafted with embryonic and adult bovine thymus,
,1,interactions with amino acids showed that picrotoxin seletively diminished the postsymaptic actions of gaba while strychnine reduced the effects of taurine glycine alpha and betaalanine,
,1, curt m b ellis nigrospora sporormia curvularia spegazzinia 8 recognizable but unidentified spore types hyphal fragments and pollen grains,
,1,the authors sacrificed fiftyfive horses originated from the pantanal lowlands in the state of mato grosso in two different periods droughty period and flooded and they described for the first time the dictyocaulus arnfieldi in mato grosso,
,1,prostaglandin e and f2alpha receptors in bovine corpora lutea relative affinities of products of arachidonic acid metabolism by cyclooxygenase,
,1,the anaerobic sidechain cleavage of bile acids by escherichia coli isolated from human faeces proceedings,
,1,some aspects of the epidemiology and control of bovine babesiosis in australia,
,1,at 20 c growth of salmonella staphylococcus and of the spoilage flora was at most only slightly faster on nitritefree frankfurters,
,1,stimulatory activity was completely abrogated by treatment with either antitheta or rabbit antimouse gammaglobulin serum,
,1,the effect of pneumonia induced by sendai virus on the resistance of mice to m pulmonis was also investigated and compared with the effect of sendai virus on resistance to staphylococcus aureus,
,1,effect of visual deprivation on the cytochemical differentiation of neurons in the separate laminae of the rabbit superior colliculus,
,1,induced segregation in interspecific hybrids of aspergillus nidulans and aspergillus rugulosus obtained by protoplast fusion,
,1,an ultrastructural analysis was made on acetylcholinesterase ache localization in the optic tectum of two teleosts the goldfish and the catfish,
,1,among yeasts and fungi greatest inhibition was found with trichophyton schoenleini t rubrum t gourvili microsporum adouini m vanbreuseghemi and least in the case of candida albicans,
,1,cylindroid lamellaparticle complexes and nucleoid intracytoplasmic bodies in lymphoma cells of northern pike esox lucius,
,1,1 normal human sera and plasma were fractionated in order to identify inhibitors of the penetration proteases of schistosoma mansoni cercariae,
,1,the concentrations of several acidic and neutral amino acids of brain liver and skeletal muscle were determined in field voles microtus montanus and compared to values obtained from voles harboring a chronic infection of trypanosoma brucei gambiense,
,1,huang qi astragalus monogholicus bunge and daidzein on acute mountain sickness authors transl,
,1,although either type of frankfurter can become hazardous due to growth of salmonella or staphylococcus no unusual or additional hazard resulted from the omission of nitrite from frankfurters,
,1,the interaction between entamoeba histolytica and syphacia obvelata infection in mice,
,1,we have observed two cases of human infection with intraerythrocytic protozoa,
,1,three cases with typical dorsal localisation according to crostis first description are reported and the cardinal features of this type of tumour are recalled,
,1,the styx field trial effect of treatment of the definitive host for tapeworms on larval forms in the intermediate host,
,1,534 serum samples from 73 renal transplant recipients 41 haemodialysis patients and 99 blood and organ donors were examined serologically for antibodies against cytomegalo h simplex types 1 and 2 varicellazoster epsteinbarr adeno influenza parainfluenza respiratory syncytial measles picorna and human polyoma viruses,
,1,the effect of mebendazole and praziquantel on the cysts of echinococcus granulosus taenia hydatigena and t ovis in sheep,
,1,this paper reviews the scientific errors which have surrounded the medical use of lithium in history discusses the metaphorical use of medical terminology and the problem which is posed by the literal interpretation of such terms and challenges the currently accepted point of view that lithium is a specific treatment for mania,
,1,twenty strains of clostridium botulinum type c including 12 isolates from avian sources with varying toxigenic properties were examined by electron microscope for the presence of bacteriophages,
,1,typical indications for eap as confirmed by the author include influenzal anosmia bells paralysis and central equilibrium disturbances of the neurovascular type,
,1,studies were designed to determine whether ionic strength mu is a significant factor in salt inhibition of aminoglycoside action against escherichia coli and pseudomonas aeruginosa,
,1,4mat low concentrations bakers yeast iso1 bakers yeast iso1 horse and euglena cytochromes c at high concentrations all attained the same maximal velocity,
,1,periodateoxidized mucor miehei protease and mucor renin did not react with concanavalin a and were not bound to the affinity column,
,1,we injected 16 rabbits intravenously with a suspension of candida albicans and produced typical ocular lesions in all of them,
,1,in order to study the incidence of salmonella in animals and to determine their role in the epidemiology of human salmonellosis in algeria a search for salmonella was carried out in 1 795 animals of various zoological groups and species,
,1,results of a 3year complex zooparasitological viral bacteriological and serological studies of mammals and birds in chukotka demonstrated the presence of natural foci of pseudotuberculosis intestinal yersinosis salmonellosis heidelberg and of tickborne encephalitis,
,1,among the eight species examined were the medically important yeasts c albicans c pseudotropicalis c krusei c parapsilosis c tropicalis t glabrata and c guilliermondii and the apathogenic yeast s cerevisiae,
,1,an antiserum was obtained from guinea pigs inoculated with sv40transformed hamster cells,
,1,characterizations of phospholipids from paramecium tetraurelia cells and cilia,
,1,bdellovibrio and the intestinal flora of vertebrates,
,1,two types of false capsules were observed on neisseria gonorrhoeae grown in vitro or obtained from human urethral exudates,
,1,cells from the metrial gland were inhibited to a greater degree than cells from the peritoneal exudate by low concentrations of rabbit human and rat immunoglobulin,
,1,immunity to cell surface antigens and immune complex glomerulonephritis in hamsters bearing human epithelial tumors,
,1,it is also true that n3 fatty acid distribution in tissues of birds and mammals appears to be under strict metabolic control and that this complex metabolic control mechanism apparently has survived evolutionary pressure for a very long time,
,1,although the protein profiles of whole cells and extracts of r typhi and r prowazekii on sodium dodecyl sulfatepolyacrylamide gels were relatively similar a small but reproducible difference in the electrophoretic mobilities of their malate dehydrogenases was detected,
,1,uptake and efflux of succinic acid by uninduced mycelium of claviceps purpurea,
,1,after performance of the concanavalin aperoxidase technique and after incubation in ferritinlabed concanavalin a lens culinaris lectin or ricinus communis lectin various saccharide moieties were demonstrable by immune electron microscopy in the hypophase of the alveolar surfactant system,
,1,absorption and fluorescence spectra in the red region of watersoluble chlorophyll proteins lepidium cp661 cp663 and brassica cp673 pigment system ii particles of spinach chloroplasts and chlorophyll a in diethylether solution at 25 degrees c were analyzed by the curvefitting method french cs brown js,
,1,murine xenotropic virus designated 698x was recovered by implantation of human lymphosarcomaderived cells u698m into nude mice of giovanellas colony,
,1,since 1951 mh has been known as an effective chromosomebreaking agent in higher plants in sharp contrast with its low effect on the chromosomes and general health of tested mammals,
,1,it must be stressed that only human strains of serotypes 03 and 09 of yersinia enterocolitica were studied,
,1,studies of cornea iris lens and sclera using an argon ruby and yaglaser,
,1,a partially purified extract from thymus tissue termed thymosin fraction 5 has been shown to reconstitute immunological deficiencies resulting from the lack of thymic function in several animal models as well as humans with primary and secondary immunodeficiency diseases,
,1,guinea pig and rabbit sera were equally effective as c sources in potentiating crnab whereas bovine serum was a poor c source,
,1,no relationship however could be established between herpesvirus ovis and common bovine or equine herpesviruses,
,1,hemolytic activity of plasma and urine from rabbits experimentally infected with legionella pneumophila,
,1,the specificites of the somatic o antigens of p alcalifaciens were found to be different from those of providencia stuartii and separation of the providencia typing scheme to allow separate typing of each species led to more efficient typing,
,1,in young waltzing guinea pigs showing moderate suppression on the cochlear microphonics the decline of the ep during anoxia was comparable to that observed in normal guinea pigs,
,1,horseradish peroxidase hrp was injected into localized regions of the posterior vermis after total bilateral destruction of the inferior peduncles,
,1,typical applications of the method include the efficient transcription into dna of 18 and 28 s rrna as well as the rnas of avian sarcoma virus polio virus influenza virus satellite tobacco necrosis virus and tobacco mosaic virus,
,1,the rabbits showed positive delayedtype skin reactions to streptococcus and homologous skin antigens and lymphocytes specifically reacting with fitclabeled homologous skin antigen were found in their blood,
,1,conidia produced by these heterokaryons were exposed to gammarays and survival curves were established for the three conidial fractions produced by each heterokaryon,
,1,polycyclic aromatic hydrocarbons pah have been determined by glass capillary gas chromatography in two species of bivalves mytilus edulis and modiolus modiolus and sediments of saudafjorden norway,
,1,effects of xrays on the chloroplasts of acetabularia mediterranea proceedings,
,1,the two new drugs were considerably more active than carbenicillin against klebsiella species and escherichia coli,
,1,indole positive enterobacter spp salmonella typhi serratia marcescens providencia stuartii and staphylococcus aureus,
,1,unlike cattle the most obvious symptom in goats was aggressiveness 83,
,1,public swimmingpools can be the source of infections due to microorganism such as mycobacterium balnei adeno and enteroviruses the virus of plantar warts and molluscum contagiosum the tricagent of swimmingpoolconjonctivitis and pathogenic fungi,
,1,the total concentration of the free amino acids in the hemolymph is higher about twice the amount in three species of marine isopods sphaeroma hookeri s serratum and idotea balthica than in decapods,
,1,the relative lengths of chromosomes of bos taurus and bos indicus bulls were compared and significant difference in relative lengths of the x chromosomes were noted between these two species,
,1,freezeetching study of human and murine leprosy bacilli,
,1,formation of the chorion zona pellucida in the teleost oryzias latipes,
,1,successful vaccination of cats against brugia pahangi with larvae attenuated by irradiation with 10 krad cobalt 60,
,1,conidia of pithomyces chartarum formed a small 029 but significant component of the aerospora since this fungus is known to cause hepatogenous photosensitivity,
,1,four old world rhesus monkeys macaca mulatta and 1 carnivore bassaricyon gabbii did not become oocyst positive,
,1,the cellmediated immune response of lymphocytes to rubella measles parainfluenza types 1 2 and 3 varicellazoster and herpes virus type 1 virus antigens was evaluated in 15 sle patients and 15 matched controls by incorporating 3hthymidine in whole blood cultures as a measure of blastic transformation,
,1,recently neuraminidase treatment has been shown to uncover receptors for the a hemagglutinin of the snail helix pomatia hp on populations preferentially t cells of human blood lymphocytes,
,1,cephenemya stimulator clark diptera oestridae is first recorded in italy parasiting roe deer capreolus capreolus,
,1,the effects of ph upon infrared spectra co stretching frequency vco region and visible spectra of the co complexes of soybean leghemoglobins a c1 and c2 sperm whale myoglobin and human hemoglobin a are reported,
,1,electrophoretic variability in island populations of drosophila simulans and drosophila immigrans,
,1,pharmacologic data on the compounds prepared are consistent with our earlier proposals of a biologically significant conformation of dopamine for emesis the pecking syndrome in pigeons and other physiological effects,
,1,the transformed hamster cell lines employed contained t antigen induced by either the bk or rf strains of papovavirus associated with human renal allografts the jc strain of papovavirus from progressive multifocal leukoencephalopathy pml or a variant of sv40 virus isolated from pml,
,1,drug metabolism and aflatoxininduced hepatoma in rainbow trout salmo gairdneri,
,1,experimental swine dysentery caused by 4 cultured strains s732 dj183 dj70 and dk762 of treponema hyodysenteriae was studied pathologically,
,1,the response to spa and staphylococcus strain cowan i stacw of highly purified populations of peripheral blood and tonsil human lymphocytes was investigated,
,1,proceedings of the newcastle meeting of the society for research into hydrocephalus and spina bifida 1979,
,1,differences in the histochemical properties of skeletal muscles of different breeds of horses and dogs,
,1,pityrosporum pachydermatis canis as a major cause of otitis externa in dogs,
,1,inhibition of transport of glycylsarcosine by some other dipeptides in the scutellum of germinating barley grain,
,1,the fine structure of a fragmenting and sporulating mycelium of cultures of actinomycetes possessing biochemical properties characteristic of the genus nocardiaa cell wall of type iv and lipid lcn awas studied,
,1,like that of p lophurae the histidinerich protein of p falciparum is acidsoluble but it has a slightly higher molecular weight,
,1,only 1 of 5 sentinel rabbits and none of 30 sentinel chickens developed ve hi antibody during augustseptember 1971 a period when virus activity was readily detected by the use of sentinel hamsters,
,1,escherichia coli 14 cases was the most common pathogen whereas pseudomonas aeruginosa 2 cases caused fewer infections,
,1,infestation of humans with the parasite ascaris lumbricoides may induce high total serum ige levels but the influence of this immunogenic response on allergic asthma has not been defined,
,1,the morphologic studies of aspergillosis abortions in cows and guinea pigs were carried out on 83 spontaneously affected aborted cattle fetuses pregnant guinea pigs and their offsprings,
,1,the pifactive substance was isolated and identified as gammaaminobutyric acid gaba by 1 amino acid analyses using sodium as well as lithiumbased buffers for resolution of biological fluids 2 thinlayer chromatography of underivatized material as well as phenylthiocarbamyl derivatives and 3 mass spectroscopy,
,1,restriction fragments 203 and 144 base pairs in length bearing the escherichia coli lac control region have been reconstituted with the core histones from calf thymus to form nucleosomes,
,1,experimental infection of horses with trichina larvae,
,1,thymus dependency of trypanosoma musculi elimination from mice,
,1,intravenous infusions of adenosine diphosphate adp produced transient dosedependent falls in circulating platelet numbers in rabbits dogs rats pigs and squirrel monkeys,
,1,radioactive plastic microspheres 50 and 200 micra in diameter labeled with ytterbium169 were used to study distribution in the femoral circulation of living dogs under general anaesthesia,
,1,after absorption with human erythrocytes thymus and liver powder the serum was passed through immunoabsorbent columns to remove extensive antiplasma protein activity,
,1,mixed lymphocytes from human peripheral blood murine spleens lymph nodes or thymus glands have pharmacologically specific receptors for histamine beta mimetic catecholamines and prostaglandins,
,1,animal model carcinoids and adenocarcinoma of the glandular stomach of praomys mastomys natalensis,
,1,in vitro all staphylococci and streptococci other than enterococci and 96 of anaerobes were susceptible to clindamycin all staphylococci and 92 of enterobacteriaceae and pseudomonas aeruginosa were susceptible to gentamicin,
,1,nak atpase levels increased and hco3 atpase decreased in incisural body and fundic mucosa which had intestinal metaplasia and atrophic gastritis,
,1,6 the major hemoglobin components of m pennsylvanicus pullatus and m xanthognathus were considerably less soluble than either the corresponding unfractionated hemolysates or purified minor components,
,1,comparison of bacterial cardiotoxins thermostable direct hemolysin from vibrio parahaemolyticus streptolysin o and hemolysin from listeria monocytogenes,
,1,the localization of the structural gene for human alphagalactosidase b  nacetylalphagalactosaminidase was investigated by means of manchinese hamster and manmouse somatic cell hybrids,
,1,iv altitudinal distribution of flies belonging to muscidae and calliphoridae in doi indhanondh mountain chiengmai in early summer season,
,1,humans and rabbits appear to react to certain genusspecific antigens present in pogonomyrmex whole body extracts,
,1,the identification of human hy antigen and testicular transformation induced by its interaction with the receptor site of bovine fetal ovarian cells,
,1,infection with the helminthic parasites ascaris lumbricoides andor necator americanus hookworm induces the production in man of high levels of serum ige,
,1,atpase activity within the rectal gland of hydrolagus is as intense as that in a number of elasmobranchs examined in the course of the study,
,1,the lambs were infected subcutaneously with increasing doses rickettsiemia was recorded with the aid of tests on guinea pigs and ixodidae and argasidae ticks fed on the lambs,
,1,anopheles freeborni mosquitoes were much more heavily infected with the santa lucia strain of plasmodium falciparum from coastal el salvador than were any of the other species tested,
,1,the intercellular junctions of the corneal endothelium has been studied in rabbit monkey and human eyes,
,1,the investigation of the fine specificities of antinuclear antibodies anas has been fruitful in terms of the nosology and immunopathogenesis of human autoimmune syndromes,
,1,the phenomenon of wound contraction has been studied in the skin of rats rabbits and guinea pigs with the aim of obtaining a standardized wound system to be used for biological assay of in vivo agonists and antagonists of granulation tissue contraction,
,1,temperaturedependency of the functional activities of dog cardiac sarcoplasmic reticulum a comparison with sarcoplasmic reticulum from rabbit and lobster muscle,
,1,experimental mycoplasma pneumoniae infection of marmosets,
,1,differences between rodent and human amelogenesis have been demonstrated,
,1,2 streptomycin levamisole and pha show potential immunoenhancing properties against salmonella infection,
,1,p indolicus differed from p asaccharolyticus in producing h2s reducing nitrate to nitrite producing peptocoagulase possessing alkaline phosphatase and producing large amounts of propionate from lactate,
,1,enzyme activities and hormone levels were 27fold lower over a 24h period in the grivet than in the vervet,
,1,data on the tissue distribution and pharmacokinetics of methylmercurymehg in cats and humans were utilized as an example of how such data can assist in extrapolating toxicity data between animal species,
,1,diagnostic titers in neorickettsiosis in sheep cattle and swine,
,1,abnormal gallium scintigraphy in pneumocystis carinii pneumonia with a normal chest radiograph,
,1,the most frequently isolated bacterial species in the years 1970 1971 and 1972 were escherichia staphylococcus and enterococcus whereas were proteus citrobacter klebsiella and psuedomonas in the following years,
,1,immunodiffusion studies have been made on the plasma of 9 species vulpes vulpes v corsak alopex lagopus canis aureus c lupus c familiaris c dingo nyctereutes procynoides fennecus zerde from the family of canidae using milk antisera,
,1,the ultrastructure of the corpora lutea of the goat cow rabbit pig and guinea pig have been examined at a stage when progesterone was being secreted by the luteal cells,
,1,these membranes were colored selectively also by the picrosirius red f3ba method for collagens fungi in tissues from patients with candidiasis remained unstained,
,1,the author examined fluorescenthistochemically the distribution of ca in sympathetic nerve endings of the myocardium of animals mouses rabbits and dogs,
,1,the meaning of this association is not clear but the linkage of deficiency of c2 with hla especially hlaa10 b18 dw2 as well as with bfs suggests a possible linkage to immune response genes,
,1,significance for humans of biologically active factors in soybeans and other food legumes,
,1,work with drosophila mice and human lymphocytes has shown that irradiation with x or gammarays induces aneuploidy presumably by nondisjunction,
,1,cylindroid lamellaparticle complexes in lymphoma cells by northern pike esox lucius,
,1,hypocomplementaemic multiple sclerosis heterozygous c2 deficiency linked to hla a10 b18,
,1,the isolation and purification of insulins from the pink salmon oncorhynchus gorbuscha and the walleye pollock theragra chalcogramma,
,1,xiv bacteriolytic effects of human sera synovial fluids and purulent exudates on staphylococcus aureus and streptococcus faecalis modulation by cohns fraction ii and by polyelectrolytes,
,1,the possibility of including sodium hydroxidetreated lucerne hay as a constituent in rations for horses was investigated by measuring its effect on the performance and certain bloodcomponents of growing foals,
,1,difference in antibody responses between varicella and herpes zoster was reconfirmed by complement fixation cf test and by platelet aggregation pa test,
,1,severe pathological changes were seen in hamsters given metacercariae of fasciola gigantica irradiated at doses below 4 krads,
,1,problems of the disease due to mycobacteria other than tubercle bacilli bacteriology authors transl,
,1,antibodies against purine nucleotides were obtained from rabbits immunized with conjugates of bovine serum albumine with amp or gmp,
,1,in a continuation of our previous report adekunle 1978 we have carried out a comparative study on the metabolism of eosin 2 4 5 7tetrabromofluorescein a xanthene in 2 mammalian species the albino rat rattus norvegicus and the african giant rat cricetomys gambianus waterhouse,
,1,concurrent daily infection of calves with fasciola hepatica and ostertagia ostertagi,
,1,human slowreacting substance of anaphylaxis srsa and calcium ionophoreinduced human srs released prostaglandinlike substances and rabbit aorta contracting substance rcs from guineapig lungs,
,1,the antigenic properties of the hemoglobins of two species of rainbow trout salmo irideus and salmo gairdneri have been compared,
,1,however electron microscopy of negatively stained suspensions prepared from biopsy material collected from reindeer calves at the outbreak of the illness and of postmortem material from the musk ox revealed characteristic parapoxvirus particles,
,1,occasionally the hedgehog erinaceus europaeus is infected by trichophyton mentagrophytes robin blanchard var,
,1,antigenic relationship between human coronavirus strain oc 43 and hemagglutinating encephalomyelitis virus strain 67n of swine antibody responses in human and animal sera,
,1,when maintained in organ culture colon mucosa from male new zealand white rabbits showed a nearnormal mucosal morphology and linear incorporation of 3hthymidine into mucosal dna up to 36 hours of incubation,
,1,the complete sequences and sizes of the nh2terminal extra pieces are in mopc104e lambda1 lchain precursor metalatrpileserleuileleuserleuleualaleuserserglyalaileser 19 residues in mopc41 kappa lchain precursor metaspmetargalaproalaglnilepheglypheleuleuleuleupheproglythrargcys 22 residues,
,1,piperacillin was found to be more active than ampicillin against susceptible gramnegative bacilli and more active than either carbenicillin or ticarcillin against pseudomonas aeruginosa and streptococci,
,1,crossed immunoelectrophoretic analysis of bordetella pertussis antigens and of corresponding antibodies in human sera,
,1,cmcilas stimulated 14cglucose incorporation into triglycerides of rat adipose tissue and augmented 3hthymidine incorporation into human fibroblasts chicken embryo fibroblasts and balb 3t3 cells as well as 35ssulfate incorporation into macromolecules of rabbit chondrocyte culture medium,
,1,a study on the presence of oral entamoeba gingivalis and trichomonas tenax has been carried out on calculus or dental plaque from 117 diabetic subjects,
,1,the longtailed marmot is characterized by a moderate or poor infestation with lice,
,1,using 14 gauge cannula 180 repetitive percutaneous punctures were made in 10 heparinized dogs with hucvag fistulas between the carotid artery and external jugular vein,
,1,cell suspension cultures of phaseolus aureus glycinemax cicer arietinum and chenopodium rubrum convert nicotinic acid and nicotinamide into nmethyl nicotinic acid trigonelline,
,1,role of ionic strength in salt antagonism of aminoglycoside action on escherichia coli and pseudomonas aeruginosa,
,1,nonoccluded virions of a nuclear polyhedrosis virus of the alfalfa looper autographa californica found in the medium of cell cultures of infected fall armyworm spodopter frugiperda and in the hemolymph of infected s frugiperda larvae were partially characterized by biological chemical and physical methods,
,1,fiftynine bacterial strains were isolated in titers of greater than or equal to 104 colonyforming unitsml streptococcus pneumoniae and haemophilus influenzae accounted for 64 of the isolates,
,1,reciprocal qualitative and quantitative immunological experiments employing an antipediococcus cerevisiae aldolase serum confirmed many of the interspecific relationships demonstrated previously among lactic acid bacteria with antisera prepared against the streptococcus faecalis fructose diphosphate aldolase,
,1,human blood hemolysis in nacl 042 solution at 20 degrees c with different amounts of berus vipers venom in the range of 100 to 2000 microgramml of blood has been studied,
,1,the trap line method enabled us to estimate the density of the two abundant small mammal species microtus arvalis and apodemus sylvaticus and the densities of y enterocolitica carriers,
,1,fiftyfour fetuses were of spontaneously aborted cows from 12 farms along with 15 pregnant guinea pigs experimentally infected with aspergillus fumigatus and a total of 14 fetuses of theirs,
,1,toxoplasma is an obligate intracellular parasite whereas the available evidence suggests that pneumocystis carinii exists primarily extracellularly,
,1,t lymphocytes from guinea pigs immunized with 24dinitrophenyl dnp derivatives of mycobacteria respond to a variety of dnp conjugates,
,1,tocopherol supplementation had no significant effect on gshpx activity in rats fed torula yeast or cornsoybean diets supplemented with selenium,
,1,a 11 mixture of cp45899 and ampicillin displays marked antimicrobial activity in mice experimentally infected with ampicillinresistant staphylococcus aureus haemophilus influenzae klebsiella pneumoniae and proteus vulgaris,
,1,using normal human lymphocytes isolated by sedimentation and cotton column adherence we have developed a reliable assay of immunosuppression of phainduced blastogenesis by serum from selected melanoma patients,
,1,histological and histochemical methods were used to study the ovaries of greenland seal pagophoca groenlandica from birthtime up to 30 years of age and mature females of phoca vitulina and erignathus barbatus,
,1,in summary s cells were found to be concentrated in laminae 4 and 6 sh cells in laminae 2 3 and 4 c cells in laminae 5 and lower 3 b cells in laminae 3 and upper 5 and cells with nonoriented receptive fields in lamina 4 in addition the nature of afferent innervation to striate neurons was derived from the latency of the orthodromic response to electrical stimulation in the optic chiasm and optic radiations in 19 cats,
,1,the ultrastructural aspects of the interaction of mycoplasma gallisepticum with specific rabbit antibody have been studied,
,1,our findings suggest that three gene products serve net tubular reabsorption of imino acids and glycine in human kidney,
,1,effect of water deprivation on antidiuresis in dipodomys spectabilis and rattus norvegicus,
,1,hydrocephalus and subdural hematoma in infants,
,1,2 a trypsinsensitive inhibitory factor of mitochondrial atpase with properties similar to that of beef heart has been extracted and purified from glycerolgrown and glucosegrown s pombe wild type from the nuclear pleiotropic respiratorydeficient mutant s pombe m126 and from saccharomyces cerevisiae,
,1,plasma prl concentrations did not increase following the injection of gaba or glycine directly into the anterior pituitary gland,
,1,delayed hypersensitivity to antigens derived from four ebvrelated khly 28 raji f265 and nc37 and one ebvunrelated molt tlymphoid cell lines and to standard antigens trichophyton candida albicans and streptokinasestreptodornase was measured in 104 npc patients and 24 patients with other cancers,
,1,kühne first worked on fissures in the carboniferous limestone quarries at frome somerset in southwest england where he collected a series of teeth of the problematical form haramiya and two triconodont teeth which were placed in the genus eozostrodon parrington 1941 1946,
,1,a comparative study of epidermal cilia in the turbellaria and nemertea has revealed features in these organelles that are specific to certain taxonomic groups,
,1,similar results were obtained with n crassa with s cerevisiae and with drosophila in which compound 2 exhibits the highest effect while compound 4 is nonmutagenic in all assays,
,1,chronic serum sickness icgn was induced in rabbits by injecting bovine serum albumin bsa daily,
,1,the extracellular space ecs of muscle from each ventricle of the heart rv and lv the atria diaphragm and quadriceps was estimated in the anesthetized rabbit from the distribution volumes of 14cinsulin 14csucrose 51credta and c1,
,1,effect of bursa fabricius extracts on antibody production in bursectomized or bursal cell autografted chickens,
,1,mchrs in the neuronal membrane of the gastropod mollusc planorbarius corneus and in the hearts of the bivalve molluscs mercenaria stimpsoni and anadara broughtoni are highly sensitive to methyldilvasen 1091010 m but their sensitivity to its enantiomers is identical,
,1,the effects of ascaris suum antigen histamine and slowreacting substance of anaphylaxis srsa on the respiratory system were compared in 3 anesthetized rhesus monkeys,
